Feature,First Browser,Following Browser,Delay (Days)
PageTransitionEvent,firefox,samsunginternet_android,2706
PageTransitionEvent,firefox,opera_android,2730
PageTransitionEvent,firefox,opera,2772
PageTransitionEvent,firefox,ie,2879
PageTransitionEvent,firefox,webview_android,3200
PageTransitionEvent,firefox,edge,3529
PaintRenderingContext2D,webview_android,chrome,365
PaintRenderingContext2D,webview_android,chrome_android,365
PaintRenderingContext2D,webview_android,opera,381
PaintRenderingContext2D,webview_android,opera_android,504
PaintRenderingContext2D,webview_android,samsunginternet_android,558
PaintRenderingContext2D,webview_android,edge,1045
PaintSize,webview_android,chrome,365
PaintSize,webview_android,chrome_android,365
PaintSize,webview_android,opera,381
PaintSize,webview_android,opera_android,504
PaintSize,webview_android,samsunginternet_android,558
PaintSize,webview_android,edge,1045
PaintWorkletGlobalScope,webview_android,chrome,365
PaintWorkletGlobalScope,webview_android,chrome_android,365
PaintWorkletGlobalScope,webview_android,opera,381
PaintWorkletGlobalScope,webview_android,opera_android,504
PaintWorkletGlobalScope,webview_android,samsunginternet_android,558
PaintWorkletGlobalScope,webview_android,edge,1045
PannerNode,chrome,chrome_android,285
PannerNode,chrome,safari,313
PannerNode,chrome,safari_ios,360
PannerNode,chrome,webview_ios,360
PannerNode,chrome,samsunginternet_android,589
PannerNode,chrome,opera_android,613
PannerNode,chrome,opera,655
PannerNode,chrome,firefox,774
PannerNode,chrome,firefox_android,774
PannerNode,chrome,webview_android,990
PannerNode,chrome,edge,1412
PasswordCredential,chrome,chrome_android,14
PasswordCredential,chrome,opera,14
PasswordCredential,chrome,webview_android,14
PasswordCredential,chrome,opera_android,153
PasswordCredential,chrome,samsunginternet_android,204
PasswordCredential,chrome,edge,1330
Path2D,chrome,chrome_android,0
Path2D,chrome,firefox,6
Path2D,chrome,firefox_android,6
Path2D,chrome,opera,6
Path2D,chrome,webview_android,49
Path2D,chrome,opera_android,56
Path2D,chrome,safari_ios,63
Path2D,chrome,webview_ios,63
Path2D,chrome,safari,92
Path2D,chrome,samsunginternet_android,268
Path2D,chrome,edge,748
PaymentAddress,chrome_android,edge,210
PaymentAddress,chrome_android,chrome,321
PaymentAddress,chrome_android,opera,336
PaymentAddress,chrome_android,samsunginternet_android,350
PaymentAddress,chrome_android,opera_android,460
PaymentAddress,chrome_android,safari_ios,568
PaymentAddress,chrome_android,webview_ios,568
PaymentAddress,chrome_android,safari,582
PaymentInstruments,chrome,chrome_android,1
PaymentInstruments,chrome,opera,43
PaymentInstruments,chrome,opera_android,52
PaymentInstruments,chrome,samsunginternet_android,310
PaymentInstruments,chrome,edge,456
PaymentManager,chrome,chrome_android,1
PaymentManager,chrome,opera,43
PaymentManager,chrome,opera_android,52
PaymentManager,chrome,samsunginternet_android,310
PaymentManager,chrome,edge,456
PaymentMethodChangeEvent,firefox,safari,594
PaymentMethodChangeEvent,firefox,safari_ios,594
PaymentMethodChangeEvent,firefox,webview_ios,594
PaymentMethodChangeEvent,firefox,chrome,721
PaymentMethodChangeEvent,firefox,chrome_android,721
PaymentMethodChangeEvent,firefox,opera,742
PaymentMethodChangeEvent,firefox,opera_android,801
PaymentMethodChangeEvent,firefox,edge,890
PaymentMethodChangeEvent,firefox,samsunginternet_android,1046
PaymentRequest,chrome_android,edge,210
PaymentRequest,chrome_android,chrome,321
PaymentRequest,chrome_android,firefox,335
PaymentRequest,chrome_android,opera,336
PaymentRequest,chrome_android,samsunginternet_android,350
PaymentRequest,chrome_android,opera_android,460
PaymentRequest,chrome_android,safari_ios,568
PaymentRequest,chrome_android,webview_ios,568
PaymentRequest,chrome_android,safari,582
PaymentRequestEvent,chrome,chrome_android,1
PaymentRequestEvent,chrome,opera,43
PaymentRequestEvent,chrome,opera_android,52
PaymentRequestEvent,chrome,samsunginternet_android,310
PaymentRequestEvent,chrome,edge,456
PaymentRequestUpdateEvent,chrome_android,opera_android,48
PaymentRequestUpdateEvent,chrome_android,edge,210
PaymentRequestUpdateEvent,chrome_android,chrome,321
PaymentRequestUpdateEvent,chrome_android,firefox,335
PaymentRequestUpdateEvent,chrome_android,opera,336
PaymentRequestUpdateEvent,chrome_android,samsunginternet_android,350
PaymentRequestUpdateEvent,chrome_android,safari_ios,568
PaymentRequestUpdateEvent,chrome_android,webview_ios,568
PaymentRequestUpdateEvent,chrome_android,safari,582
PaymentResponse,chrome_android,opera_android,48
PaymentResponse,chrome_android,edge,210
PaymentResponse,chrome_android,chrome,321
PaymentResponse,chrome_android,firefox,335
PaymentResponse,chrome_android,opera,336
PaymentResponse,chrome_android,samsunginternet_android,350
PaymentResponse,chrome_android,safari_ios,568
PaymentResponse,chrome_android,webview_ios,568
PaymentResponse,chrome_android,safari,582
Performance,chrome,ie,193
Performance,chrome,firefox,390
Performance,chrome,firefox_android,390
Performance,chrome,chrome_android,664
Performance,chrome,samsunginternet_android,968
Performance,chrome,opera_android,992
Performance,chrome,opera,1034
Performance,chrome,webview_android,1462
Performance,chrome,safari,1505
Performance,chrome,edge,1791
Performance,chrome,safari_ios,1840
Performance,chrome,webview_ios,1840
Performance,chrome,deno,3541
Performance,chrome,nodejs,4374
PerformanceElementTiming,chrome,chrome_android,0
PerformanceElementTiming,chrome,webview_android,0
PerformanceElementTiming,chrome,opera,27
PerformanceElementTiming,chrome,opera_android,84
PerformanceElementTiming,chrome,edge,127
PerformanceElementTiming,chrome,samsunginternet_android,283
PerformanceEntry,ie,firefox,809
PerformanceEntry,ie,firefox_android,809
PerformanceEntry,ie,edge,1006
PerformanceEntry,ie,chrome,1082
PerformanceEntry,ie,chrome_android,1083
PerformanceEntry,ie,webview_android,1083
PerformanceEntry,ie,opera,1096
PerformanceEntry,ie,opera_android,1103
PerformanceEntry,ie,samsunginternet_android,1511
PerformanceEntry,ie,safari,1789
PerformanceEntry,ie,safari_ios,1789
PerformanceEntry,ie,webview_ios,1789
PerformanceEntry,ie,deno,2817
PerformanceEntry,ie,nodejs,3644
PerformanceEventTiming,chrome,chrome_android,0
PerformanceEventTiming,chrome,webview_android,0
PerformanceEventTiming,chrome,opera,21
PerformanceEventTiming,chrome,opera_android,80
PerformanceEventTiming,chrome,edge,169
PerformanceEventTiming,chrome,samsunginternet_android,325
PerformanceEventTiming,chrome,firefox,672
PerformanceEventTiming,chrome,firefox_android,672
PerformanceLongAnimationFrameTiming,chrome,chrome_android,0
PerformanceLongAnimationFrameTiming,chrome,webview_android,0
PerformanceLongAnimationFrameTiming,chrome,edge,3
PerformanceLongAnimationFrameTiming,chrome,opera,8
PerformanceLongAnimationFrameTiming,chrome,opera_android,44
PerformanceLongAnimationFrameTiming,chrome,samsunginternet_android,232
PerformanceLongTaskTiming,chrome,chrome_android,6
PerformanceLongTaskTiming,chrome,webview_android,6
PerformanceLongTaskTiming,chrome,opera,21
PerformanceLongTaskTiming,chrome,opera_android,161
PerformanceLongTaskTiming,chrome,samsunginternet_android,331
PerformanceLongTaskTiming,chrome,edge,1001
PerformanceMark,ie,opera_android,207
PerformanceMark,ie,opera,249
PerformanceMark,ie,chrome,256
PerformanceMark,ie,chrome_android,257
PerformanceMark,ie,samsunginternet_android,334
PerformanceMark,ie,webview_android,409
PerformanceMark,ie,firefox,928
PerformanceMark,ie,firefox_android,928
PerformanceMark,ie,edge,1006
PerformanceMark,ie,safari,1789
PerformanceMark,ie,safari_ios,1789
PerformanceMark,ie,webview_ios,1789
PerformanceMark,ie,deno,2817
PerformanceMark,ie,nodejs,3644
PerformanceMeasure,ie,chrome,118
PerformanceMeasure,ie,chrome_android,124
PerformanceMeasure,ie,samsunginternet_android,334
PerformanceMeasure,ie,webview_android,409
PerformanceMeasure,ie,firefox,928
PerformanceMeasure,ie,firefox_android,928
PerformanceMeasure,ie,edge,1006
PerformanceMeasure,ie,opera,1096
PerformanceMeasure,ie,opera_android,1103
PerformanceMeasure,ie,safari,1789
PerformanceMeasure,ie,safari_ios,1789
PerformanceMeasure,ie,webview_ios,1789
PerformanceMeasure,ie,deno,2817
PerformanceMeasure,ie,nodejs,3644
PerformanceNavigation,chrome,ie,6
PerformanceNavigation,chrome,firefox,203
PerformanceNavigation,chrome,firefox_android,203
PerformanceNavigation,chrome,chrome_android,477
PerformanceNavigation,chrome,samsunginternet_android,781
PerformanceNavigation,chrome,opera_android,805
PerformanceNavigation,chrome,opera,847
PerformanceNavigation,chrome,webview_android,1275
PerformanceNavigation,chrome,safari,1318
PerformanceNavigation,chrome,edge,1604
PerformanceNavigation,chrome,safari_ios,1653
PerformanceNavigation,chrome,webview_ios,1653
PerformanceNavigationTiming,ie,edge,650
PerformanceNavigationTiming,ie,chrome,1239
PerformanceNavigationTiming,ie,chrome_android,1246
PerformanceNavigationTiming,ie,webview_android,1246
PerformanceNavigationTiming,ie,opera,1251
PerformanceNavigationTiming,ie,opera_android,1441
PerformanceNavigationTiming,ie,firefox_android,1558
PerformanceNavigationTiming,ie,firefox,1559
PerformanceNavigationTiming,ie,samsunginternet_android,1611
PerformanceNavigationTiming,ie,safari,2895
PerformanceNavigationTiming,ie,safari_ios,2930
PerformanceNavigationTiming,ie,webview_ios,2930
PerformanceObserver,chrome,chrome_android,7
PerformanceObserver,chrome,webview_android,7
PerformanceObserver,chrome,opera,13
PerformanceObserver,chrome,opera_android,97
PerformanceObserver,chrome,samsunginternet_android,399
PerformanceObserver,chrome,safari,426
PerformanceObserver,chrome,safari_ios,426
PerformanceObserver,chrome,webview_ios,426
PerformanceObserver,chrome,firefox,482
PerformanceObserver,chrome,firefox_android,496
PerformanceObserver,chrome,edge,1274
PerformanceObserver,chrome,nodejs,2281
PerformanceObserverEntryList,chrome,chrome_android,7
PerformanceObserverEntryList,chrome,webview_android,7
PerformanceObserverEntryList,chrome,opera,13
PerformanceObserverEntryList,chrome,opera_android,97
PerformanceObserverEntryList,chrome,samsunginternet_android,399
PerformanceObserverEntryList,chrome,safari,426
PerformanceObserverEntryList,chrome,safari_ios,426
PerformanceObserverEntryList,chrome,webview_ios,426
PerformanceObserverEntryList,chrome,firefox,482
PerformanceObserverEntryList,chrome,firefox_android,496
PerformanceObserverEntryList,chrome,edge,1274
PerformanceObserverEntryList,chrome,nodejs,2281
PerformancePaintTiming,chrome,chrome_android,7
PerformancePaintTiming,chrome,webview_android,7
PerformancePaintTiming,chrome,opera,15
PerformancePaintTiming,chrome,opera_android,139
PerformancePaintTiming,chrome,samsunginternet_android,358
PerformancePaintTiming,chrome,edge,904
PerformancePaintTiming,chrome,firefox,1239
PerformancePaintTiming,chrome,firefox_android,1239
PerformancePaintTiming,chrome,safari,1371
PerformancePaintTiming,chrome,safari_ios,1371
PerformancePaintTiming,chrome,webview_ios,1371
PerformanceResourceTiming,ie,chrome,298
PerformanceResourceTiming,ie,chrome_android,299
PerformanceResourceTiming,ie,opera,305
PerformanceResourceTiming,ie,opera_android,327
PerformanceResourceTiming,ie,webview_android,409
PerformanceResourceTiming,ie,samsunginternet_android,721
PerformanceResourceTiming,ie,firefox,809
PerformanceResourceTiming,ie,firefox_android,809
PerformanceResourceTiming,ie,edge,1006
PerformanceResourceTiming,ie,safari,1789
PerformanceResourceTiming,ie,safari_ios,1789
PerformanceResourceTiming,ie,webview_ios,1789
PerformanceResourceTiming,ie,nodejs,3644
PerformanceScriptTiming,chrome,chrome_android,0
PerformanceScriptTiming,chrome,webview_android,0
PerformanceScriptTiming,chrome,edge,3
PerformanceScriptTiming,chrome,opera,8
PerformanceScriptTiming,chrome,opera_android,44
PerformanceScriptTiming,chrome,samsunginternet_android,232
PerformanceServerTiming,webview_android,chrome,365
PerformanceServerTiming,webview_android,chrome_android,365
PerformanceServerTiming,webview_android,opera,381
PerformanceServerTiming,webview_android,firefox,477
PerformanceServerTiming,webview_android,firefox_android,477
PerformanceServerTiming,webview_android,opera_android,504
PerformanceServerTiming,webview_android,samsunginternet_android,558
PerformanceServerTiming,webview_android,edge,1045
PerformanceServerTiming,webview_android,safari,2212
PerformanceServerTiming,webview_android,safari_ios,2212
PerformanceServerTiming,webview_android,webview_ios,2212
PerformanceTiming,chrome,ie,193
PerformanceTiming,chrome,firefox,390
PerformanceTiming,chrome,firefox_android,390
PerformanceTiming,chrome,chrome_android,664
PerformanceTiming,chrome,samsunginternet_android,968
PerformanceTiming,chrome,opera_android,992
PerformanceTiming,chrome,opera,1034
PerformanceTiming,chrome,webview_android,1462
PerformanceTiming,chrome,safari,1505
PerformanceTiming,chrome,edge,1791
PerformanceTiming,chrome,safari_ios,1840
PerformanceTiming,chrome,webview_ios,1840
PeriodicSyncEvent,chrome,chrome_android,0
PeriodicSyncEvent,chrome,edge,3
PeriodicSyncEvent,chrome,opera,28
PeriodicSyncEvent,chrome,opera_android,55
PeriodicSyncEvent,chrome,samsunginternet_android,302
PeriodicSyncManager,chrome,chrome_android,0
PeriodicSyncManager,chrome,edge,3
PeriodicSyncManager,chrome,opera,28
PeriodicSyncManager,chrome,opera_android,55
PeriodicSyncManager,chrome,samsunginternet_android,302
PeriodicWave,chrome,chrome_android,1
PeriodicWave,chrome,opera,7
PeriodicWave,chrome,firefox,28
PeriodicWave,chrome,opera_android,50
PeriodicWave,chrome,firefox_android,70
PeriodicWave,chrome,webview_android,337
PeriodicWave,chrome,safari_ios,351
PeriodicWave,chrome,webview_ios,351
PeriodicWave,chrome,safari,380
PeriodicWave,chrome,samsunginternet_android,381
PeriodicWave,chrome,edge,666
PermissionStatus,chrome,chrome_android,8
PermissionStatus,chrome,opera,21
PermissionStatus,chrome,opera_android,22
PermissionStatus,chrome,samsunginternet_android,297
PermissionStatus,chrome,firefox,343
PermissionStatus,chrome,firefox_android,343
PermissionStatus,chrome,edge,1702
PermissionStatus,chrome,safari,2673
PermissionStatus,chrome,safari_ios,2673
PermissionStatus,chrome,webview_ios,2673
Permissions,chrome,chrome_android,8
Permissions,chrome,opera,21
Permissions,chrome,opera_android,22
Permissions,chrome,samsunginternet_android,297
Permissions,chrome,firefox,343
Permissions,chrome,firefox_android,343
Permissions,chrome,edge,1702
Permissions,chrome,safari,2673
Permissions,chrome,safari_ios,2673
Permissions,chrome,webview_ios,2673
PictureInPictureEvent,chrome,edge,2
PictureInPictureEvent,chrome,opera,21
PictureInPictureEvent,chrome,chrome_android,738
PictureInPictureEvent,chrome,safari,748
PictureInPictureEvent,chrome,safari_ios,748
PictureInPictureEvent,chrome,webview_ios,748
PictureInPictureEvent,chrome,opera_android,787
PictureInPictureEvent,chrome,samsunginternet_android,899
PictureInPictureWindow,chrome,opera,21
PictureInPictureWindow,chrome,edge,498
PictureInPictureWindow,chrome,safari,567
PictureInPictureWindow,chrome,safari_ios,567
PictureInPictureWindow,chrome,webview_ios,567
PictureInPictureWindow,chrome,chrome_android,1459
PictureInPictureWindow,chrome,opera_android,1508
PictureInPictureWindow,chrome,samsunginternet_android,1620
Plugin,ie,safari,2092
Plugin,ie,firefox,2597
Plugin,ie,safari_ios,3559
Plugin,ie,webview_ios,3559
Plugin,ie,chrome,4090
Plugin,ie,firefox_android,4928
Plugin,ie,chrome_android,5384
Plugin,ie,opera_android,5488
Plugin,ie,opera,5530
Plugin,ie,samsunginternet_android,5688
Plugin,ie,webview_android,5914
Plugin,ie,edge,6511
PluginArray,ie,safari,2092
PluginArray,ie,firefox,2597
PluginArray,ie,safari_ios,3559
PluginArray,ie,webview_ios,3559
PluginArray,ie,chrome,4090
PluginArray,ie,firefox_android,4928
PluginArray,ie,chrome_android,5384
PluginArray,ie,opera_android,5488
PluginArray,ie,opera,5530
PluginArray,ie,samsunginternet_android,5688
PluginArray,ie,webview_android,5914
PluginArray,ie,edge,6511
PointerEvent,ie,edge,650
PointerEvent,ie,chrome,1141
PointerEvent,ie,chrome_android,1146
PointerEvent,ie,webview_android,1146
PointerEvent,ie,opera,1153
PointerEvent,ie,opera_android,1192
PointerEvent,ie,samsunginternet_android,1406
PointerEvent,ie,firefox,1608
PointerEvent,ie,safari,2163
PointerEvent,ie,safari_ios,2163
PointerEvent,ie,webview_ios,2163
PointerEvent,ie,firefox_android,2476
PopStateEvent,chrome,firefox,421
PopStateEvent,chrome,firefox_android,428
PopStateEvent,chrome,chrome_android,884
PopStateEvent,chrome,safari,912
PopStateEvent,chrome,safari_ios,959
PopStateEvent,chrome,webview_ios,959
PopStateEvent,chrome,opera_android,988
PopStateEvent,chrome,ie,1005
PopStateEvent,chrome,opera,1030
PopStateEvent,chrome,samsunginternet_android,1188
PopStateEvent,chrome,webview_android,1414
PopStateEvent,chrome,edge,2011
Presentation,chrome,chrome_android,1
Presentation,chrome,opera,7
Presentation,chrome,opera_android,15
Presentation,chrome,samsunginternet_android,380
Presentation,chrome,edge,1506
PresentationAvailability,chrome,chrome_android,1
PresentationAvailability,chrome,opera,7
PresentationAvailability,chrome,opera_android,15
PresentationAvailability,chrome,samsunginternet_android,380
PresentationAvailability,chrome,edge,1506
PresentationConnection,chrome,chrome_android,1
PresentationConnection,chrome,opera,7
PresentationConnection,chrome,opera_android,15
PresentationConnection,chrome,samsunginternet_android,380
PresentationConnection,chrome,edge,1506
PresentationConnectionAvailableEvent,chrome,chrome_android,1
PresentationConnectionAvailableEvent,chrome,opera,7
PresentationConnectionAvailableEvent,chrome,opera_android,15
PresentationConnectionAvailableEvent,chrome,samsunginternet_android,380
PresentationConnectionAvailableEvent,chrome,edge,1506
PresentationConnectionCloseEvent,chrome,chrome_android,0
PresentationConnectionCloseEvent,chrome,opera,21
PresentationConnectionCloseEvent,chrome,opera_android,64
PresentationConnectionCloseEvent,chrome,samsunginternet_android,246
PresentationConnectionCloseEvent,chrome,edge,1372
PresentationConnectionList,chrome,chrome_android,1
PresentationConnectionList,chrome,opera,17
PresentationConnectionList,chrome,opera_android,114
PresentationConnectionList,chrome,samsunginternet_android,284
PresentationConnectionList,chrome,edge,954
PresentationReceiver,chrome,chrome_android,1
PresentationReceiver,chrome,opera,17
PresentationReceiver,chrome,opera_android,114
PresentationReceiver,chrome,samsunginternet_android,284
PresentationReceiver,chrome,edge,954
PresentationRequest,chrome,chrome_android,1
PresentationRequest,chrome,opera,7
PresentationRequest,chrome,opera_android,15
PresentationRequest,chrome,samsunginternet_android,380
PresentationRequest,chrome,edge,1506
PressureObserver,chrome,edge,3
PressureObserver,chrome,opera,29
PressureRecord,chrome,edge,3
PressureRecord,chrome,opera,29
ProcessingInstruction,safari,firefox,505
ProcessingInstruction,safari,safari_ios,1467
ProcessingInstruction,safari,webview_ios,1467
ProcessingInstruction,safari,chrome,1998
ProcessingInstruction,safari,ie,2821
ProcessingInstruction,safari,firefox_android,2836
ProcessingInstruction,safari,chrome_android,3292
ProcessingInstruction,safari,opera_android,3396
ProcessingInstruction,safari,opera,3438
ProcessingInstruction,safari,samsunginternet_android,3596
ProcessingInstruction,safari,webview_android,3822
ProcessingInstruction,safari,edge,4419
Profiler,chrome,chrome_android,0
Profiler,chrome,webview_android,0
Profiler,chrome,edge,3
Profiler,chrome,opera,14
Profiler,chrome,oculus,70
Profiler,chrome,opera_android,85
Profiler,chrome,samsunginternet_android,225
ProgressEvent,safari,safari_ios,115
ProgressEvent,safari,webview_ios,115
ProgressEvent,safari,chrome,268
ProgressEvent,safari,firefox,469
ProgressEvent,safari,firefox_android,1106
ProgressEvent,safari,chrome_android,1562
ProgressEvent,safari,opera_android,1666
ProgressEvent,safari,ie,1683
ProgressEvent,safari,opera,1708
ProgressEvent,safari,samsunginternet_android,1866
ProgressEvent,safari,webview_android,2360
ProgressEvent,safari,edge,2689
ProgressEvent,safari,deno,4531
PromiseRejectionEvent,chrome,chrome_android,7
PromiseRejectionEvent,chrome,webview_android,7
PromiseRejectionEvent,chrome,opera,13
PromiseRejectionEvent,chrome,opera_android,29
PromiseRejectionEvent,chrome,samsunginternet_android,288
PromiseRejectionEvent,chrome,safari,566
PromiseRejectionEvent,chrome,safari_ios,757
PromiseRejectionEvent,chrome,webview_ios,757
PromiseRejectionEvent,chrome,firefox,1280
PromiseRejectionEvent,chrome,edge,1414
PromiseRejectionEvent,chrome,firefox_android,1609
PromiseRejectionEvent,chrome,deno,2331
ProtectedAudience,chrome,chrome_android,0
ProtectedAudience,chrome,webview_android,0
ProtectedAudience,chrome,edge,2
ProtectedAudience,chrome,opera,30
ProtectedAudience,chrome,opera_android,34
PublicKeyCredential,firefox,chrome,20
PublicKeyCredential,firefox,opera,50
PublicKeyCredential,firefox,edge,146
PublicKeyCredential,firefox,chrome_android,161
PublicKeyCredential,firefox,opera_android,212
PublicKeyCredential,firefox,samsunginternet_android,470
PublicKeyCredential,firefox,safari,498
PublicKeyCredential,firefox,safari_ios,498
PublicKeyCredential,firefox,webview_ios,498
PublicKeyCredential,firefox,firefox_android,1217
PushEvent,chrome,chrome_android,1
PushEvent,chrome,firefox,287
PushEvent,chrome,samsunginternet_android,332
PushEvent,chrome,opera,386
PushEvent,chrome,opera_android,429
PushEvent,chrome,firefox_android,476
PushEvent,chrome,edge,1112
PushEvent,chrome,safari,2708
PushEvent,chrome,safari_ios,2904
PushManager,chrome,chrome_android,1
PushManager,chrome,opera,14
PushManager,chrome,opera_android,14
PushManager,chrome,firefox,287
PushManager,chrome,samsunginternet_android,332
PushManager,chrome,firefox_android,476
PushManager,chrome,edge,1112
PushManager,chrome,safari,2708
PushManager,chrome,safari_ios,2904
PushMessageData,firefox,chrome,78
PushMessageData,firefox,chrome_android,78
PushMessageData,firefox,opera,99
PushMessageData,firefox,opera_android,142
PushMessageData,firefox,firefox_android,189
PushMessageData,firefox,samsunginternet_android,324
PushMessageData,firefox,edge,825
PushMessageData,firefox,safari,2421
PushMessageData,firefox,safari_ios,2617
PushSubscription,chrome,chrome_android,1
PushSubscription,chrome,opera,14
PushSubscription,chrome,opera_android,14
PushSubscription,chrome,firefox,287
PushSubscription,chrome,samsunginternet_android,332
PushSubscription,chrome,firefox_android,476
PushSubscription,chrome,edge,1112
PushSubscription,chrome,safari,2708
PushSubscription,chrome,safari_ios,2904
PushSubscriptionChangeEvent,edge,safari,1596
PushSubscriptionChangeEvent,edge,safari_ios,1792
PushSubscriptionOptions,firefox,firefox_android,189
PushSubscriptionOptions,firefox,chrome,260
PushSubscriptionOptions,firefox,chrome_android,267
PushSubscriptionOptions,firefox,opera,273
PushSubscriptionOptions,firefox,opera_android,273
PushSubscriptionOptions,firefox,samsunginternet_android,575
PushSubscriptionOptions,firefox,edge,825
PushSubscriptionOptions,firefox,safari,2421
PushSubscriptionOptions,firefox,safari_ios,2617
RGBColor,safari_ios,webview_ios,0
RGBColor,safari_ios,safari,119
RGBColor,safari_ios,chrome,531
RGBColor,safari_ios,chrome_android,1825
RGBColor,safari_ios,firefox,2104
RGBColor,safari_ios,firefox_android,2104
RGBColor,safari_ios,samsunginternet_android,2129
RGBColor,safari_ios,opera_android,2153
RGBColor,safari_ios,opera,2195
RGBColor,safari_ios,webview_android,2355
RTCCertificate,firefox,firefox_android,0
RTCCertificate,firefox,chrome,120
RTCCertificate,firefox,chrome_android,127
RTCCertificate,firefox,webview_android,127
RTCCertificate,firefox,opera,133
RTCCertificate,firefox,opera_android,149
RTCCertificate,firefox,samsunginternet_android,408
RTCCertificate,firefox,safari,1238
RTCCertificate,firefox,safari_ios,1238
RTCCertificate,firefox,webview_ios,1238
RTCCertificate,firefox,edge,1534
RTCDTMFSender,chrome,chrome_android,1
RTCDTMFSender,chrome,opera,42
RTCDTMFSender,chrome,opera_android,48
RTCDTMFSender,chrome,samsunginternet_android,127
RTCDTMFSender,chrome,webview_android,202
RTCDTMFSender,chrome,firefox,1386
RTCDTMFSender,chrome,firefox_android,1386
RTCDTMFSender,chrome,edge,2430
RTCDTMFSender,chrome,safari,2499
RTCDTMFSender,chrome,safari_ios,2499
RTCDTMFSender,chrome,webview_ios,2499
RTCDTMFToneChangeEvent,chrome,chrome_android,1
RTCDTMFToneChangeEvent,chrome,opera,42
RTCDTMFToneChangeEvent,chrome,opera_android,48
RTCDTMFToneChangeEvent,chrome,samsunginternet_android,127
RTCDTMFToneChangeEvent,chrome,webview_android,202
RTCDTMFToneChangeEvent,chrome,edge,799
RTCDTMFToneChangeEvent,chrome,firefox,1386
RTCDTMFToneChangeEvent,chrome,firefox_android,1386
RTCDTMFToneChangeEvent,chrome,safari,2499
RTCDTMFToneChangeEvent,chrome,safari_ios,2499
RTCDTMFToneChangeEvent,chrome,webview_ios,2499
RTCDataChannel,chrome,chrome_android,48
RTCDataChannel,chrome,opera_android,131
RTCDataChannel,chrome,firefox,166
RTCDataChannel,chrome,opera,173
RTCDataChannel,chrome,firefox_android,250
RTCDataChannel,chrome,samsunginternet_android,258
RTCDataChannel,chrome,webview_android,333
RTCDataChannel,chrome,safari,1713
RTCDataChannel,chrome,safari_ios,1713
RTCDataChannel,chrome,webview_ios,1713
RTCDataChannel,chrome,edge,2561
RTCDataChannelEvent,chrome,chrome_android,48
RTCDataChannelEvent,chrome,opera_android,131
RTCDataChannelEvent,chrome,firefox,166
RTCDataChannelEvent,chrome,opera,173
RTCDataChannelEvent,chrome,firefox_android,250
RTCDataChannelEvent,chrome,samsunginternet_android,258
RTCDataChannelEvent,chrome,webview_android,333
RTCDataChannelEvent,chrome,safari,1713
RTCDataChannelEvent,chrome,safari_ios,1713
RTCDataChannelEvent,chrome,webview_ios,1713
RTCDataChannelEvent,chrome,edge,2561
RTCDtlsTransport,edge,chrome,1280
RTCDtlsTransport,edge,chrome_android,1280
RTCDtlsTransport,edge,webview_android,1280
RTCDtlsTransport,edge,opera_android,1300
RTCDtlsTransport,edge,opera,1350
RTCDtlsTransport,edge,samsunginternet_android,1590
RTCDtlsTransport,edge,firefox,1910
RTCDtlsTransport,edge,firefox_android,1910
RTCDtlsTransport,edge,safari,2420
RTCDtlsTransport,edge,safari_ios,2420
RTCDtlsTransport,edge,webview_ios,2420
RTCEncodedAudioFrame,edge,chrome,11
RTCEncodedAudioFrame,edge,chrome_android,11
RTCEncodedAudioFrame,edge,webview_android,11
RTCEncodedAudioFrame,edge,opera,12
RTCEncodedAudioFrame,edge,opera_android,59
RTCEncodedAudioFrame,edge,samsunginternet_android,190
RTCEncodedAudioFrame,edge,safari,521
RTCEncodedAudioFrame,edge,safari_ios,521
RTCEncodedAudioFrame,edge,webview_ios,521
RTCEncodedAudioFrame,edge,firefox,1054
RTCEncodedAudioFrame,edge,firefox_android,1054
RTCEncodedVideoFrame,edge,chrome,11
RTCEncodedVideoFrame,edge,chrome_android,11
RTCEncodedVideoFrame,edge,webview_android,11
RTCEncodedVideoFrame,edge,opera,12
RTCEncodedVideoFrame,edge,opera_android,59
RTCEncodedVideoFrame,edge,samsunginternet_android,190
RTCEncodedVideoFrame,edge,safari,521
RTCEncodedVideoFrame,edge,safari_ios,521
RTCEncodedVideoFrame,edge,webview_ios,521
RTCEncodedVideoFrame,edge,firefox,1054
RTCEncodedVideoFrame,edge,firefox_android,1054
RTCError,opera,chrome,14
RTCError,opera,chrome_android,15
RTCError,opera,webview_android,15
RTCError,opera,opera_android,93
RTCError,opera,samsunginternet_android,240
RTCError,opera,edge,281
RTCError,opera,safari,1070
RTCError,opera,safari_ios,1070
RTCError,opera,webview_ios,1070
RTCErrorEvent,opera,chrome,14
RTCErrorEvent,opera,chrome_android,15
RTCErrorEvent,opera,webview_android,15
RTCErrorEvent,opera,opera_android,93
RTCErrorEvent,opera,samsunginternet_android,240
RTCErrorEvent,opera,edge,281
RTCErrorEvent,opera,safari,1070
RTCErrorEvent,opera,safari_ios,1070
RTCErrorEvent,opera,webview_ios,1070
RTCIceCandidate,chrome,chrome_android,113
RTCIceCandidate,chrome,opera_android,196
RTCIceCandidate,chrome,opera,238
RTCIceCandidate,chrome,samsunginternet_android,323
RTCIceCandidate,chrome,webview_android,398
RTCIceCandidate,chrome,firefox,1176
RTCIceCandidate,chrome,firefox_android,1176
